x,y,z
3505.679857631043,4869.547417183655,-1064.42
3502.780719828177,5307.076809110643,-1064.42
3499.8745109574993,5744.599129969819,-1064.42
3496.961231019013,6182.128521896806,-1064.42
3492.4074633481723,6401.0204970809145,-1064.42
3494.0550221483354,6619.650842755983,-1064.42
3501.451359079547,6746.265382995246,-1064.42
3512.729712239474,6872.717288674837,-1064.42
3539.7694755520424,7125.437252270907,-1064.42
3585.4839289557567,7631.223661785834,-1064.42
3631.1983823594637,8136.995929165137,-1064.42
3676.912835763178,8642.782338680063,-1064.42
3779.2524002043065,4863.7986390526075,-1360.05
3776.3461913336287,5301.320959911784,-1360.05
3773.432911395139,5738.850351838772,-1360.05
3770.526702524465,6176.372672697948,-1360.05
3765.9729348536202,6395.264647882056,-1360.05
3767.627564721599,6613.902064624936,-1360.05
3775.009759517183,6740.5166048642,-1360.05
3786.3022548127337,6866.968510543789,-1360.05
3813.3349470574976,7119.68140307205,-1360.05
3859.0494004612046,7625.467812586976,-1360.05
3904.763853864919,8131.254222101902,-1360.05
3950.471236200814,8637.033560549015,-1360.05
3921.7909851558907,4860.800506300377,-1507.86
3918.884776285213,5298.3228271595535,-1507.86
3915.985638482347,5735.8522190865415,-1507.86
3913.072358543861,6173.3816110135285,-1507.86
3908.5185908730164,6392.273586197637,-1507.86
3910.166149673183,6610.9039318727055,-1507.86
3917.5554155365826,6737.52554317978,-1507.86
3928.8408397643216,6863.970377791559,-1507.86
3955.8806030768937,7116.69034138763,-1507.86
4001.5879854127925,7622.469679834745,-1507.86
4047.3024388164995,8128.256089349671,-1507.86
4093.01689222021,8634.042498864595,-1507.86
4071.2521454952876,4857.653881124096,-1655.67
4068.3459366246134,5295.190344118897,-1655.67
4065.439727753939,5732.712664978073,-1655.67
4062.5335188832614,6170.234985837248,-1655.67
4057.9797512124205,6389.126961021357,-1655.67
4059.6273100125836,6607.757306696425,-1655.67
4067.016575875983,6734.3789180035,-1655.67
4078.3020001037185,6860.823752615279,-1655.67
4105.341763416291,7113.54371621135,-1655.67
4151.056216820005,7619.330125726276,-1655.67
4196.7635991559,8125.109464173391,-1655.67
4242.478052559614,8630.895873688318,-1655.67
4229.156160802057,4854.3375503203315,-1803.49
4226.257022999191,5291.86694224732,-1803.49
4223.3508141285165,5729.389263106496,-1803.49
4220.43753419003,6166.918655033484,-1803.49
4215.883766519186,6385.810630217591,-1803.49
4217.531325319349,6604.44097589266,-1803.49
4224.927662250564,6731.055516131923,-1803.49
4236.206015410487,6857.507421811513,-1803.49
4263.24577872306,7110.227385407586,-1803.49
4308.96023212677,7616.013794922511,-1803.49
4354.667614462669,8121.793133369627,-1803.49
4400.389138934192,8627.572471816738,-1803.49
4393.982751496642,4850.872727092518,-1951.3
4391.076542625964,5288.395047951694,-1951.3
4388.17033375529,5725.91736881087,-1951.3
4385.264124884612,6163.45383180567,-1951.3
4380.710357213771,6382.345806989778,-1951.3
4382.357916013934,6600.976152664847,-1951.3
4389.740110809522,6727.590692904109,-1951.3
4401.032606105073,6854.042598583699,-1951.3
4428.072369417645,7106.7625621797715,-1951.3
4473.779751753544,7612.541900626885,-1951.3
4519.494205157254,8118.328310141812,-1951.3
4565.208658560965,8624.114719656738,-1951.3
4735.154702351338,4843.695593263475,-2246.93
4732.2484934806635,5281.217914122651,-2246.93
4729.335213542174,5718.747306049639,-2246.93
4726.429004671496,6156.269626908814,-2246.93
4721.875237000655,6375.161602092923,-2246.93
4723.52986686863,6593.7990188358035,-2246.93
4730.912061664221,6720.413559075067,-2246.93
4742.2045569597685,6846.865464754656,-2246.93
4769.237249204532,7099.578357282917,-2246.93
4814.951702608239,7605.364766797841,-2246.93
4860.666156011954,8111.151176312767,-2246.93


4906.373538347849,8616.930514759882,-2246.93
